STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EMU,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Euro area,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4.83780470074899,4.858387988507644,3.9723399544083264,4.953691320076388,4.151939482429981,3.5590534440286206,2.720855232813875,4.9778018076300725,6.3996294173155945,5.007872214155569,3.1639445916951985,4.185315620277578,5.448754854786458,2.65744867011351,-1.2482896288130405,4.577319933135755,2.684116102753208,2.6960394310590914,3.480195116700969,1.7325743523084896,0.16608290066216114,0.44365582559034067,1.194398104413935,2.2415903090219302,2.123950902902294,2.2874795072446545,2.2759288936197635,4.012369621427297,3.662600653962599,3.1083161443456504,1.9244585986632359,0.7024935213165122,-1.0613613313088877,2.219431136902756,2.239357447054033,1.5357317200837173,2.483663299697696,2.8124914247439534,2.736722553510873,3.6025436696751143,1.9121736610373148,0.5305908613854058,0.24451714216738196,1.7854024587284698,1.2835598283044618,2.8723027813090596,2.5088357755931554,-0.04321050235483881,-4.783168454511298,1.8763720800434953,1.9786778771131708,-1.1103360441005634,-0.28080141863617314,1.307736751129184,1.8973179849102877,1.5566937355230976,2.451969776840855,1.5828493957671128,1.399148625698416,-6.15630180121201,6.389758338569635,3.3867891881492085,0.024864865633020372,0.5452196419501973,1.1110773158210492
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SUR,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Suriname,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.3911983773410697,-0.16982409436126034,0.9349340483494331,2.362214081507446,8.164350000887893,15.191689176089255,8.323630868256203,3.977994225926153,0.9996347790128084,-0.6930013002212263,0.5889383871553946,-1.9708947647001196,-1.3928307129594657,0.9345471833393333,3.4585801553349995,9.607266758792804,11.122084725921994,7.596138943782165,0.42663651820843995,-8.259423463317418,7.076609430583858,-4.478835229933708,-4.455926932530332,-2.784764235966975,0.7403274691360764,-0.576612551612655,-7.282604909862499,6.375270174995578,2.6227468025150387,-5.4455239216591735,2.0763945788646794,-0.21934197609940043,-7.092241189600685,2.6599498966699286,-1.6831701605657372,-1.1229712523563364,3.520968925094465,0.21131082623043085,-3.408254621832185,0.01641285242817503,2.076210129456271,0.731583130433549,4.2296836551236225,6.9146916825717994,3.4153845722528757,4.648145607625452,3.9200621993448834,2.9359329756413928,1.8154025070282103,3.953477032898519,4.641822244527077,1.5288085896857098,1.7780589028709528,-0.8514714192933894,-4.451603186077534,-5.903382464015195,0.5471493703416144,3.9329470261760378,0.12296002295290975,-16.873874046823204,-3.31629942420831,1.5405176950056756,1.4847416393525776,0.8319046087836881,0.9296001414535056
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Arab World,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,3.8012570925048124,7.643204359888628,4.387580977866008,19.455068444057815,4.465528690584605,10.736607708896003,10.01349805461092,7.288911060576282,-3.0579383894265675,10.724330347103162,3.3002494448258517,-0.37723794279325773,6.831722466342342,2.6625090451643416,-2.313056359667655,-8.844717311276767,-6.739763525855466,-1.8780354260703973,-3.8481844543648975,-3.743449358445446,-2.6942597542361426,0.4573483735247379,1.0542159521738057,4.346099629790174,-2.962568682063065,3.8840524060356643,0.4250710543966676,0.5588610303568657,0.2402905551968928,2.2869123493334484,2.959453329720631,2.265667376592816,0.3476442188489415,3.7984813181521275,-0.3027831655207933,-1.1020939291332894,1.7807386657946296,6.57881858398423,3.102412219940149,3.767998259449712,2.029738185469256,2.9438827560745153,-1.7774240848260519,2.667561499951617,1.4798683462921502,2.9967444001119077,-0.018419233108105004,0.20994989882179027,0.8405844017355264,1.199647654717225,-0.6814509951635443,0.8613575875211552,-0.14754213781506564,-7.257392076030726,2.861834978764449,4.566541752705902,-0.6186590942545394,-0.17039305135084248,1.464712923017487
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HKG,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Hong Kong SAR, China",GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,9.550060270741128,11.848069851464956,6.033547045426019,11.66950119389574,0.8973816212003385,-0.9319395728768143,1.224936636652501,9.579912168318643,6.583387480543095,5.003881656812453,8.511717890715502,9.15604523115907,-0.7709608172508382,-1.395463291497947,14.714176304490763,10.124403272408927,6.317177462750337,5.623324417080539,7.207100720492448,6.725077627362722,1.3639297936418444,4.379016400445778,8.89814584062583,-0.31953586375324505,9.681119931505108,12.262542573801,7.603347052876458,1.2230667649464948,3.4974630873173282,4.8290494789208225,5.346755850765518,4.392471481441461,3.6747548197507314,0.36662921229475387,-0.2679508297957369,4.228363461038498,-6.665067109322848,1.5323087574700764,6.71846101727634,-0.17750480708232885,1.2075135373651733,3.259997300837881,7.8555909575012635,6.920029109706277,6.347411450524689,5.553543470147275,1.5187918086637495,-2.6689230827345227,5.986427806964258,4.112109146778039,0.5837677905722103,2.6879342857615285,2.043169279884367,1.5199770256586191,1.5445636240960567,3.001479200053467,2.0271810232853795,-2.3966677538506502,-6.208752430330733,7.4294955818431845,-2.806846599132058,0.5497202260246468,2.793049640149377,3.8354183699353257
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVN,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Slovenia,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.957881217551915,-5.3249110594739335,3.088788657659137,5.449415142972683,4.084714181632677,2.9779960780256687,5.312840811865442,3.2888717031724184,5.192840027265987,3.1919411832727036,2.666858380024877,3.1546799061381137,3.1328266477569855,4.47906492828298,3.674398812137497,5.5713496665250375,6.541772411902286,3.2088941220965665,-8.422088689438283,0.6721679114033918,0.4465608949883517,-3.119224817261511,-0.958293257973466,2.661813740295571,2.316344918428044,2.959024147772965,5.105893847920484,4.001306498909841,2.787045413919614,-4.725249680379207,8.125775176188426,2.474210455861666,1.971004961384068,1.3995770850267348,0.8898674145837475
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRB,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Barbados,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,6.654892408504892,8.098228702337323,-6.010627007906734,3.954205609836123,10.30448431742687,2.9085586967719763,9.698090223665346,6.298462034108113,7.128751654253108,9.53443250762993,4.004053935409772,1.0750321075801281,1.071885757023793,-4.823839032304306,-2.0554446130740303,4.249393500189896,3.566418017996625,4.908208399545728,8.01409681058935,4.267249337271608,-2.189848630956064,-5.2109277138603005,0.1463221741401668,3.2232316392446734,0.7425662251215641,4.777326285243561,2.327390779956204,3.3110308600729326,3.461122239053722,-3.48446373308893,-4.192980022924402,-6.016460782132555,0.49960214258068447,1.7795597228497826,1.8508780802512206,3.879351308120931,4.69699278396935,3.711073091370551,0.3036977640452392,4.628134623457882,-2.5001453099647932,0.12997969625774886,1.549609296773724,0.8341582575253312,3.4107380205350637,5.561411940356194,1.5952925737081642,0.1072559970966438,-5.505489349894617,-8.454752856992599,-0.3984446373849977,-3.1382371495795525,-0.06701569855567868,0.5599680738403094,-1.0009579324905502,1.1957895385067587,0.44879875950243786,-0.44396905651188945,0.06429200877542485,-17.549893039806364,7.8479775218726076,15.87509254702097,1.8077071334486448,3.3190106658337726,2.6433126867812433
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.042819298503545,-1.7055779364952883,2.946815040053025,-4.176660714095277,1.6526089940827688,-1.626674562505471,5.0100854314198955,-1.1955037383311833,8.922125171471777,18.858601158490956,5.699654360078313,5.051351917588718,-0.5872683205565608,3.2337668556050403,-4.991803170123532,-2.546451266169285,-9.206070374883694,-4.105497231326822,1.6812642742828103,8.022322550079593,5.662645480131559,-1.286791812179061,-2.201788439863037,-5.333377435034365,3.3086065763390735,-1.2627362105335607,-2.1400942587675615,4.20282934553336,2.1956304236636015,4.112775703298951,2.818292361845252,-11.54789903334283,-0.41493376147469974,9.10603987351351,-0.7678425357773904,8.543267105191774,0.7707945656655966,0.8933967156774116,-2.4100752634685847,-3.94437178277245,0.7629714474038423,-9.766448575900995,-17.976761175289354,-6.824980635110009,-6.5988890629487145,-4.630375692595294,-4.91448916093475,-18.654310200768705,11.68933181730985,17.76012421704158,12.187491621401009,14.787157685886925,0.5636145709528648,0.9822740489821484,0.42514153921979414,-0.6332346133292646,3.2340964268935153,3.4595456273859924,-7.78558358121073,-9.333971448705114,6.611911086837495,4.3436671831596385,3.598766956213268,-0.11781634253996742,6.088675782278386
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEL,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Belgium,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4.6302569734896935,4.794034171718778,3.574353651023415,5.949139625163994,2.6244450049777583,2.4614623612653475,3.2915760169441626,3.7850441725034756,6.328283942050533,6.247845690240197,3.7964886562384237,4.884088167824331,6.047488541542251,4.236778029826027,-2.248829961955863,5.464140148771364,0.5019784351242436,2.7459901159859754,2.24912760560818,4.329008291076548,-0.27665376151692556,0.6223290651472269,0.3198125710059685,2.467921208665345,1.6215190469375074,1.7864698579214178,2.219478239087948,4.390794858474891,3.0939991180345885,2.8302678771237026,1.455371861568878,1.1195656684973159,-1.3479994777752893,2.90931869867012,2.170550242994082,1.1236502689184817,3.5428030561324135,1.7443479765697276,3.3056810967503623,3.4654782315150214,0.752467698420773,1.2519942818429683,0.6158525272696949,3.1239312841995,1.760456464573366,1.878174189162138,2.9183815198370553,-0.34347613690825085,-2.6925347172256835,1.7761834163912056,0.6136169278573078,-0.403775116080638,-0.16617306072862448,1.3147746230646362,0.887876358046185,0.6824548327146545,1.084311512625419,1.4152893745753943,1.8907193204418746,-5.202440110032015,5.818010226520599,3.187305639901055,0.7013776533561327,0.4271226506575658,0.2798001869351907
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMC,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Lower middle income,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.5770315801172359,1.5755233163723688,3.3304541772989182,4.678361788600057,-0.45673688746857977,-1.2690857432913702,-1.0301098185050535,1.630969774573245,5.02448026966735,5.088332921762984,2.1073693904851893,-0.9554188355726012,1.831661313577726,2.2359556675334744,0.7041291969123904,2.8089558085290207,3.1501896810241163,0.9099974708080367,-1.6961406516838053,1.6694942988222436,-1.2523738368704613,-0.5985401045837762,-1.1742632543157896,1.204538467339944,2.1847282373937276,1.4419310371930294,1.130777466963636,4.321371725457766,-0.07344284144183177,2.749113853060294,0.23371487245917422,1.3979473720496145,-0.45141190584827484,1.1401323400793757,2.660681622061418,3.790417248071293,1.693341685590326,2.4889542923224752,2.902320768494704,1.9003307260405649,2.3002644329335453,1.8776414082658306,3.43957738789112,5.509895834460437,4.949677959629611,5.277334896828094,5.0715447644115415,2.729980351099499,4.155317278381972,4.729547576789585,2.905281361230209,3.305672588135451,3.8198280827890443,4.122206078056138,3.9508474257806228,3.451602260529114,3.2977416295908597,3.454193081203627,2.009456092507776,-5.501062831688003,5.444559621623426,4.950535967026283,3.9241089972279752,4.0136407064040185,4.598189224000876
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.13212534531572828,-2.9137682349021787,-0.9705099139313518,0.9772872957011174,-1.543513196194425,-0.09489196413848333,-4.1119633181409085,3.165472585894392,-9.300131109634549,5.369252928227979,-3.0815541845241654,3.247397216920092,-8.357656425898057,1.2120539106376498,4.595574057613035,6.094083024557733,-5.026312754396841,-6.171284193403139,4.472492945470336,1.4485138849711774,2.5227853530354736,5.207026118315298,-8.146961832903557,1.1395347720983438,0.6157967631448003,0.20471104450598432,3.204848335960847,-3.6478459937490726,1.0274926271563345,-3.5529152269556477,-0.21652759909407848,-1.4744973486676543,-1.3909173766622303,-2.687591597733359,2.798250423079878,-0.4431820267541866,0.642689765162558,3.4529063446177304,3.793742204991048,1.413357053196222,1.811768659442123,-2.352866649445744,3.0828043202799904,2.2166023716128507,1.8985497213755025,-0.023903098417591195,0.466183194352098,1.305181117507658,0.34991148435582886,0.9522696072259436,-1.1954418828608055,1.2557464643975038,-0.5780355282875576,2.912079405797229,3.1510387301385805,3.2350357241897285,4.350235729795898,3.2761584699632067,1.8089229027295772,-1.291475933112352,3.8734325972453973,1.319134350341102,1.7978823898968415,4.020103823608139,4.259314137557553
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TTO,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Trinidad and Tobago,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11.632386678776413,0.7522666708308776,3.648659984487452,5.725492399605045,-0.9831061913776296,2.455365053520282,0.6041976692673074,3.848330467551037,1.5050889575791757,2.4095084084168263,-0.07973109158410807,4.494624720216493,0.37761914973688704,2.5199345361826886,0.2538363423436891,5.123666638454367,7.783182156755444,8.625300981755018,2.265698885482621,9.002737299820637,3.3438016346710953,2.6423522759507705,-11.27474522589634,-6.751261859635477,-5.280775453032973,-4.545970915419247,-5.678158087383707,-4.912107328139882,-1.7509276297725762,0.6492394185382437,2.2984857271815144,9.270273706047007,-1.3511454825996339,2.934124957298792,3.2626377788537013,6.660210283442922,7.1187287096166045,7.762367647536394,7.656465691967782,6.491014874370052,3.7132861406686146,7.414533701201236,13.868403750775983,7.414786534538422,10.383965352004637,12.907145929289271,4.332681052971864,2.9651609402362453,-4.502582081715346,2.7266740979285657,-1.0680381272848365,6.137309282499686,2.9546606175450165,3.3020638436402976,-0.7253569795442445,-7.825112371140023,-5.064738320964665,-1.13201603020309,0.1147677558618625,-8.971657709670382,-0.777215541824603,0.9907154633292521,1.3399519421719361,2.4475527691373458,-0.7464955463268126
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLS,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Timor-Leste,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.163213681331811,7.551955537368286,7.237259541447557,4.19821471942177,3.774689137044291,5.0612945008091685,1.1763426433297042,-4.635358530176532,-27.11364723082123,77.08956853602501,6.727457542980858,-13.801409240961021,-6.206340595309584,-0.9179517990702095,0.8954819069532505,-6.893258912732307,7.160937743597586,8.423353109457366,7.405405459462045,6.721176343731855,3.522154539096121,2.5804345131987816,0.9856772940772629,2.4210629888493855,0.5048141583466474,1.0659023966873633,-4.99167838514208,-2.358635478506841,21.827246552776458,29.23159556945606,3.4900413828576404,-21.634345365499613,-19.022444724904176,-10.161913191806008,5.627070698557986
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYC,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Seychelles,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,-7.519198954189832,5.5704927646236655,7.370998430453952,3.298818637930154,-3.514268906113699,11.09230390688893,-1.9358396496772485,4.9808257672228535,-2.3508068366275126,6.363348234060595,13.532410277442011,3.77720293642696,7.399933300554309,-0.5243329313833414,0.8194919860434311,13.948404881131822,-8.136689270057985,20.44213152479486,14.804234899125674,-5.963248101855527,-5.038637872292838,-2.6457586354987797,-0.4957419905122009,3.6899461962155726,9.40285816904985,0.1357528418519678,0.5156880065132725,4.934241659195266,9.628727318762273,6.929141274544762,1.4007715619719647,6.682334596714881,5.090562684550591,-5.003024139516768,-0.9814598392103449,8.395845453031697,10.884795738661609,0.4829676289563025,-0.1094376965627788,3.3267145637140345,-2.356613335458732,-1.8348069544047831,-4.816178330427064,-2.4900082529000827,8.501897213232596,7.153345153701025,8.321654206636993,-4.877126230027443,-2.8614242579447335,1.6273701359067303,12.42658765900093,2.1041282650332818,-0.5991333045680278,2.4576124391604566,6.512325509964882,10.62779004126888,5.652986795779086,3.9428069298557205,4.5815511358634495,-12.49013744744579,-0.254097866449726,-9.019861463512186,5.272016724895877,2.0002737424775034,4.611792042206659
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,-1.7646337968350707,-5.511066190239262,0.06007642463220009,8.728433363243056,13.011975611392245,-8.540854469425113,4.510762111642379,-1.9704739290840791,-3.5568761768644634,1.775645546465725,-2.803031761373475,6.178661503600026,-3.7710941456687834,3.350238936937984,-5.154978004447827,3.0458947974220507,-7.41945461965345,-2.443214003497218,-5.888479350531881,-0.002533350581728655,2.965931744407939,-5.885519955554187,-5.076221025762123,-3.357585269771519,-1.3887083834908367,-2.2390573306460055,-0.24858808671963573,3.402697890366909,-3.6028427786294515,-2.998427022376873,-2.484378622646915,-4.074834158401842,4.281749824432211,-10.781328045884862,0.44410347773735737,3.643434313007134,1.195241999219661,-2.9631356772111843,1.8824730020709382,1.0179397659501888,2.179818031965894,1.3381949009154965,3.6768588762534193,3.6849488626684774,3.752643861546872,4.249832176826814,4.596715271442193,3.9977318513802658,5.4227230946170835,6.545123583806685,2.1165082957179067,4.164388005093571,1.7461805943035813,1.4243224094017108,-0.24130106701321097,0.5939797236337938,0.39837778087272113,0.9537337347912,-1.5189495107358937,-5.56773502453288,3.2857546110275564,2.343364501660375,2.464640311009944,0.9414725669048636,0.9219736691092493
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,STP,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,São Tomé and Príncipe,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,3.111879064414211,0.1313856411784684,-0.5635200350386924,3.344733036988387,2.903701906438826,-0.8912950967577729,20.201679139295692,0.16233858427823122,13.372087846571361,-3.3820730458540567,-12.159948120236123,1.1889844896256392,-5.597940909998243,-7.809269460017688,7.022511697591355,-7.9433771599274365,-5.2895663966934166,-0.63543114584715,0.522097002820658,-4.540350358084268,-0.9865028551298849,-1.1967253038736914,-0.7264609436352032,0.4560136699977875,0.3644629270569908,-0.031814334578669445,-0.4285994494123031,1.1680437048316605,1.2831775781198047,-0.6508459225092196,1.404889541444902,0.9147926463326996,5.5513879143755105,0.9833516046037261,4.019818213746291,6.237753720466117,1.1606724488231919,3.7269903063578624,0.9442289150672281,-0.7551506153580192,-0.11418992157203434,0.8834209591481965,3.101075643125583,2.976742762125852,-0.2468259053636217,3.4222338631546165,2.462524590713855,2.780577149233835,0.482132360625684,0.7166464343391254,-0.17852659147141026,-1.7540731047441227,-1.6128371937284953,-0.5309911474975877,-0.955477215252273
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PLW,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Palau,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,-3.202974002513187,-3.2382021938344536,-2.6558725775211514,-0.9596696596791219,0.2781950108621629,0.410740823976937,2.0212737629692583,0.19134638476350574,0.45761629663863346,0.16169634817011058,-1.4264761514818787,-2.665842189614054,-0.5132310548711274,2.025469945451917,2.7328085888681244,2.9103608703804156,3.1562408694599355,3.197465506064148,3.3200157833194908,3.2668322006399677,2.5201087451531095,-8.595295609853494,-14.351658914654593,4.7535051730171745,8.158931911522686,7.529623982611255,-0.264842825860498,-0.29066677357452875,-7.286878654861155,-4.010678375283874,6.38070713234859,3.904230588790057,-2.9044043388441736,2.6319942858955585,2.8900114866086852,1.384207237953845,2.205034962850334,-4.097722769580585,-4.6909265601605625,-1.3765201785568024,6.384340923486121,3.859538937839474,-0.7399582918816208,3.8197756211545624,8.233970211686241,1.5122676462024458,-3.502763305413481,-0.42880609661757774,0.3908523934453427,-5.975710094297682,-11.870059901125813,-0.328362347418647,1.4055714739106548,12.2085259096757,6.4789352268116005
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Afghanistan,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.119484105932557,22.02019026962985,2.345671636326884,-2.148212284955534,7.383377281979776,1.1324850552899761,11.692303292208067,1.677279156061502,17.043896321607406,11.055030552728766,-3.213295005799253,8.279368993105194,2.052068260611705,-0.9399847557360062,-1.6650574474901276,-0.30012102740674607,-0.19556954834278883,-1.713742692542624,0.8562947290877645,-5.382514642210765,-22.584481873298685,-7.576668911522134,0.10609280092081974,-0.975915304703463,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Armenia,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.2111499901537,-41.11376353197949,-5.669733605055072,8.179314213956232,8.743158121609085,6.7967945186845355,4.353752931953679,8.567105439782324,4.640952317493969,4.130758874261858,9.917354753617232,13.62452653083615,14.619701494095878,11.114490188077113,14.569701880623427,13.898653704173313,14.420824485047532,7.602947750748257,-13.508842140300175,2.9115869681619415,5.284375308287252,7.334704541159837,3.371783587028432,3.8818767011025415,3.515995472570225,0.6118771511804084,7.965446064614241,5.568501178500114,7.836084386721637,-7.168664527316793,5.771427607583334,12.338333557637853,8.479020341665347,3.484216252306055,5.352382803641433
